Year,Car,Sale Type,Fuel Type,Transmission,Unit Price (USD),Units Sold,Revenue (USD),Budget
28-03-2021,Car2,Direct Sale,Diesel,Manual,62297.65,4,249190.6,44231.3315
28-03-2021,Car3,Third Party,Diesel,Automatic,57692.27,2,115384.54,42115.3571
28-03-2021,Car3,Third Party,Petrol,Manual,60583.38,1,60583.38,39985.0308
28-03-2021,Car3,Direct Sale,Petrol,Automatic,34587.18,1,34587.18,24211.026
28-03-2021,Car1,Pre Book,Petrol,Manual,36101.3,1,36101.3,23826.858
01-04-2021,Car2,Direct Sale,Diesel,Manual,48961.86,1,48961.86,29866.7346
01-04-2021,Car2,Direct Sale,Diesel,Automatic,27127.09,2,54254.18,17361.3376
01-04-2021,Car3,Direct Sale,Petrol,Manual,20186.52,3,60559.56,12313.7772
01-04-2021,Car1,Pre Book,Petrol,Automatic,81372.32,3,244116.96,52892.008
01-04-2021,Car1,Third Party,Petrol,Automatic,52640.21,1,52640.21,36848.147
02-04-2021,Car2,Direct Sale,Diesel,Manual,45814.28,2,91628.56,32528.1388
02-04-2021,Car3,Direct Sale,Diesel,Automatic,21319.15,3,63957.45,15136.5965
02-04-2021,Car2,Direct Sale,Diesel,Manual,35064.53,4,140258.12,22090.6539
02-04-2021,Car3,Pre Book,Diesel,Manual,23850.45,2,47700.9,15741.297
02-04-2021,Car3,Pre Book,Petrol,Manual,45839.29,2,91678.58,33004.2888
03-04-2021,Car3,Third Party,Diesel,Automatic,27586.09,3,82758.27,19586.1239
03-04-2021,Car1,Pre Book,Diesel,Manual,24681.46,4,98725.84,18264.2804
03-04-2021,Car2,Pre Book,Petrol,Automatic,25425.17,3,76275.51,17289.1156
03-04-2021,Car3,Third Party,Petrol,Automatic,53462.65,1,53462.65,37423.855
04-04-2021,Car2,Direct Sale,Diesel,Automatic,85031.21,1,85031.21,51018.726
04-04-2021,Car3,Pre Book,Diesel,Automatic,67006.66,5,335033.3,48244.7952
04-04-2021,Car2,Pre Book,Diesel,Manual,41646.3,5,208231.5,27903.021
04-04-2021,Car3,Pre Book,Petrol,Manual,53625.42,1,53625.42,40219.065
04-04-2021,Car3,Pre Book,Petrol,Automatic,87413.84,4,349655.36,65560.38
04-04-2021,Car2,Direct Sale,Petrol,Automatic,89494.89,2,178989.78,53696.934
04-04-2021,Car3,Direct Sale,Petrol,Automatic,51671.32,1,51671.32,32036.2184
05-04-2021,Car2,Third Party,Diesel,Manual,74444.61,4,297778.44,46155.6582
05-04-2021,Car1,Pre Book,Diesel,Manual,32669.12,5,163345.6,19601.472
05-04-2021,Car1,Third Party,Diesel,Automatic,57438.88,1,57438.88,41355.9936
05-04-2021,Car3,Direct Sale,Diesel,Manual,36686.28,3,110058.84,26780.9844
05-04-2021,Car3,Direct Sale,Petrol,Manual,24996.32,1,24996.32,15497.7184
05-04-2021,Car1,Third Party,Petrol,Automatic,72402.25,2,144804.5,47785.485
05-04-2021,Car3,Third Party,Petrol,Automatic,59533.55,1,59533.55,38101.472
06-04-2021,Car3,Third Party,Diesel,Manual,65426.12,3,196278.36,46452.5452
06-04-2021,Car3,Pre Book,Petrol,Manual,79665.22,5,398326.1,57358.9584
06-04-2021,Car2,Pre Book,Petrol,Automatic,60535.15,4,242140.6,37531.793
06-04-2021,Car1,Direct Sale,Petrol,Automatic,47527.07,2,95054.14,35645.3025
06-04-2021,Car1,Pre Book,Petrol,Automatic,43566.78,2,87133.56,26575.7358
06-04-2021,Car2,Direct Sale,Petrol,Manual,62409.18,1,62409.18,43686.426
06-04-2021,Car2,Direct Sale,Petrol,Manual,89656.61,5,448283.05,65449.3253
07-04-2021,Car3,Direct Sale,Petrol,Manual,79166.33,3,237498.99,49083.1246
07-04-2021,Car3,Pre Book,Petrol,Automatic,53637.53,1,53637.53,37009.8957
07-04-2021,Car3,Direct Sale,Petrol,Manual,78594.59,4,314378.36,47156.754
08-04-2021,Car1,Third Party,Petrol,Automatic,31508.35,3,94525.05,18905.01
08-04-2021,Car1,Direct Sale,Petrol,Manual,67554.41,5,337772.05,41883.7342
09-04-2021,Car3,Pre Book,Diesel,Manual,23151.19,5,115755.95,17363.3925
09-04-2021,Car3,Direct Sale,Petrol,Manual,15513.06,3,46539.18,10393.7502
09-04-2021,Car1,Direct Sale,Petrol,Manual,35222.25,2,70444.5,22190.0175
09-04-2021,Car2,Direct Sale,Petrol,Automatic,66354.39,5,331771.95,48438.7047
10-04-2021,Car1,Third Party,Diesel,Manual,34804.65,3,104413.95,22971.069
10-04-2021,Car1,Direct Sale,Diesel,Automatic,40064.45,4,160257.8,25240.6035
10-04-2021,Car3,Third Party,Petrol,Manual,45342.65,3,136027.95,31286.4285
10-04-2021,Car1,Direct Sale,Petrol,Automatic,72440.13,1,72440.13,50708.091
10-04-2021,Car1,Direct Sale,Petrol,Automatic,78915.93,2,157831.86,55241.151
10-04-2021,Car3,Pre Book,Petrol,Automatic,65100.24,2,130200.48,44919.1656
10-04-2021,Car2,Third Party,Petrol,Manual,20772.69,3,62318.07,15164.0637
10-04-2021,Car2,Pre Book,Petrol,Automatic,84003,2,168006,61322.19
11-04-2021,Car2,Third Party,Diesel,Automatic,16681.94,3,50045.82,10009.164
11-04-2021,Car3,Direct Sale,Diesel,Manual,63550.66,3,190651.98,41943.4356
11-04-2021,Car3,Direct Sale,Diesel,Automatic,44213.7,1,44213.7,29181.042
11-04-2021,Car1,Third Party,Diesel,Manual,36121.2,2,72242.4,24923.628
11-04-2021,Car1,Third Party,Petrol,Manual,62833.06,3,188499.18,42726.4808
12-04-2021,Car1,Third Party,Diesel,Automatic,62842.64,5,314213.2,44618.2744
12-04-2021,Car2,Third Party,Diesel,Manual,69229.28,5,346146.4,41537.568
12-04-2021,Car3,Pre Book,Diesel,Automatic,58850.11,2,117700.22,38841.0726
12-04-2021,Car2,Third Party,Diesel,Manual,89739.47,4,358957.88,61022.8396
12-04-2021,Car1,Pre Book,Petrol,Automatic,52457.38,2,104914.76,33048.1494
13-04-2021,Car1,Third Party,Petrol,Manual,62597.94,3,187793.82,37558.764
13-04-2021,Car2,Pre Book,Petrol,Manual,27102.55,2,54205.1,17074.6065
14-04-2021,Car2,Pre Book,Diesel,Manual,30509.83,1,30509.83,22577.2742
14-04-2021,Car3,Third Party,Diesel,Manual,49388.89,4,197555.56,33584.4452
14-04-2021,Car3,Third Party,Diesel,Automatic,46949.81,3,140849.43,35212.3575
14-04-2021,Car1,Pre Book,Petrol,Automatic,57712.29,1,57712.29,42707.0946
14-04-2021,Car3,Third Party,Petrol,Automatic,75744.33,3,227232.99,47718.9279
15-04-2021,Car2,Third Party,Diesel,Manual,19170.41,3,57511.23,13227.5829
15-04-2021,Car3,Direct Sale,Diesel,Manual,77523.3,5,387616.5,50390.145
15-04-2021,Car3,Third Party,Diesel,Manual,81239.48,3,243718.44,60117.2152
15-04-2021,Car2,Third Party,Diesel,Manual,87397.7,5,436988.5,65548.275
15-04-2021,Car3,Pre Book,Petrol,Manual,31217.03,1,31217.03,18730.218
15-04-2021,Car1,Pre Book,Petrol,Manual,78940.7,2,157881.4,56837.304
15-04-2021,Car1,Pre Book,Petrol,Manual,48808.22,1,48808.22,35141.9184
15-04-2021,Car3,Direct Sale,Petrol,Automatic,18248.65,3,54745.95,11861.6225
15-04-2021,Car3,Third Party,Petrol,Automatic,67585.82,5,337929.1,41227.3502
16-04-2021,Car1,Direct Sale,Diesel,Automatic,74700.56,3,224101.68,52290.392
16-04-2021,Car3,Third Party,Diesel,Manual,54270.04,4,217080.16,38531.7284
16-04-2021,Car1,Third Party,Diesel,Manual,25131.01,3,75393.03,15832.5363
16-04-2021,Car1,Pre Book,Diesel,Automatic,58606.28,5,293031.4,43368.6472
16-04-2021,Car2,Pre Book,Diesel,Manual,82519.81,1,82519.81,54463.0746
16-04-2021,Car2,Direct Sale,Diesel,Manual,41896.62,5,209483.1,27651.7692
16-04-2021,Car2,Direct Sale,Diesel,Automatic,86860.36,5,434301.8,59065.0448
16-04-2021,Car1,Pre Book,Petrol,Manual,38267.65,1,38267.65,24873.9725
16-04-2021,Car2,Third Party,Petrol,Manual,37685.93,4,150743.72,23365.2766
16-04-2021,Car3,Third Party,Petrol,Manual,24855.93,3,74567.79,15907.7952
16-04-2021,Car2,Direct Sale,Petrol,Automatic,16188.89,5,80944.45,10684.6674
17-04-2021,Car1,Direct Sale,Diesel,Automatic,58571.28,5,292856.4,40414.1832
17-04-2021,Car2,Third Party,Diesel,Automatic,82857.48,4,331429.92,50543.0628
17-04-2021,Car2,Pre Book,Diesel,Manual,42906.17,1,42906.17,27459.9488
17-04-2021,Car3,Pre Book,Diesel,Automatic,75010.32,1,75010.32,56257.74
17-04-2021,Car2,Direct Sale,Diesel,Automatic,17350.7,3,52052.1,11624.969
17-04-2021,Car1,Pre Book,Diesel,Automatic,15293.88,3,45881.64,9482.2056
17-04-2021,Car3,Third Party,Petrol,Automatic,31118.74,2,62237.48,20227.181
17-04-2021,Car2,Direct Sale,Petrol,Automatic,60169.22,2,120338.44,40313.3774
17-04-2021,Car2,Pre Book,Petrol,Automatic,29750.04,2,59500.08,21717.5292
18-04-2021,Car3,Direct Sale,Diesel,Automatic,67686.63,2,135373.26,43319.4432
18-04-2021,Car1,Third Party,Diesel,Automatic,74395.17,1,74395.17,55796.3775
18-04-2021,Car1,Pre Book,Diesel,Manual,83795.1,4,335180.4,57818.619
18-04-2021,Car3,Direct Sale,Diesel,Manual,59952.97,1,59952.97,42566.6087
18-04-2021,Car1,Direct Sale,Petrol,Automatic,17954.39,1,17954.39,12747.6169
18-04-2021,Car3,Direct Sale,Petrol,Automatic,61048.46,5,305242.3,42733.922
18-04-2021,Car2,Third Party,Petrol,Manual,15787.02,2,31574.04,10419.4332
19-04-2021,Car1,Direct Sale,Petrol,Automatic,20235.05,3,60705.15,14164.535
19-04-2021,Car1,Pre Book,Petrol,Manual,82426.8,5,412134,57698.76
19-04-2021,Car2,Third Party,Petrol,Manual,55172.59,2,110345.18,34758.7317
20-04-2021,Car1,Pre Book,Diesel,Manual,74978.84,4,299915.36,50235.8228
20-04-2021,Car1,Third Party,Diesel,Automatic,30644.13,5,153220.65,20838.0084
20-04-2021,Car3,Pre Book,Diesel,Automatic,26203.62,1,26203.62,17032.353
20-04-2021,Car3,Third Party,Petrol,Automatic,25263.39,4,101053.56,18694.9086
20-04-2021,Car1,Third Party,Petrol,Manual,27344.95,5,136724.75,17227.3185
20-04-2021,Car2,Pre Book,Petrol,Manual,67878.07,4,271512.28,44799.5262
20-04-2021,Car3,Pre Book,Petrol,Manual,32273.94,4,129095.76,22269.0186
20-04-2021,Car2,Direct Sale,Petrol,Manual,62240.43,5,311202.15,37344.258
21-04-2021,Car1,Third Party,Diesel,Manual,71887.64,3,215662.92,45289.2132
21-04-2021,Car3,Direct Sale,Diesel,Manual,38804.16,3,116412.48,28327.0368
21-04-2021,Car2,Pre Book,Diesel,Automatic,39264.78,5,196323.9,29055.9372
21-04-2021,Car3,Third Party,Diesel,Automatic,55300.54,3,165901.62,38157.3726
21-04-2021,Car1,Direct Sale,Petrol,Manual,22405.29,5,112026.45,15907.7559
21-04-2021,Car3,Direct Sale,Petrol,Manual,44585.95,3,133757.85,27197.4295
22-04-2021,Car2,Pre Book,Petrol,Automatic,58174.89,4,232699.56,37813.6785
22-04-2021,Car2,Direct Sale,Petrol,Automatic,22674.91,4,90699.64,13604.946
22-04-2021,Car2,Third Party,Petrol,Automatic,86118.87,1,86118.87,55116.0768
22-04-2021,Car3,Pre Book,Petrol,Automatic,42909.02,4,171636.08,30036.314
22-04-2021,Car3,Pre Book,Petrol,Automatic,61926.14,1,61926.14,40871.2524
23-04-2021,Car3,Direct Sale,Diesel,Manual,33112.24,5,165561.2,23509.6904
23-04-2021,Car1,Pre Book,Diesel,Manual,34001.79,3,102005.37,25161.3246
23-04-2021,Car2,Third Party,Diesel,Automatic,37970.09,2,75940.18,25819.6612
23-04-2021,Car1,Direct Sale,Petrol,Manual,15002.3,3,45006.9,10351.587
23-04-2021,Car3,Direct Sale,Petrol,Manual,71964.01,2,143928.02,51814.0872
23-04-2021,Car2,Pre Book,Petrol,Automatic,34631.33,1,34631.33,21125.1113
24-04-2021,Car2,Direct Sale,Diesel,Automatic,21046.16,2,42092.32,13048.6192
24-04-2021,Car3,Pre Book,Diesel,Automatic,39692.3,5,198461.5,29769.225
24-04-2021,Car3,Pre Book,Diesel,Automatic,53721.25,5,268606.25,32769.9625
24-04-2021,Car3,Pre Book,Petrol,Automatic,47863.4,1,47863.4,31111.21
24-04-2021,Car1,Third Party,Petrol,Manual,81196.16,5,405980.8,51153.5808
24-04-2021,Car3,Direct Sale,Petrol,Manual,38373.97,5,191869.85,24943.0805
24-04-2021,Car3,Pre Book,Petrol,Automatic,37746.22,3,113238.66,25289.9674
24-04-2021,Car1,Direct Sale,Petrol,Automatic,68584.48,3,205753.44,41150.688
24-04-2021,Car2,Pre Book,Petrol,Automatic,53152.95,2,106305.9,37738.5945
25-04-2021,Car3,Third Party,Diesel,Automatic,73017.91,4,292071.64,53303.0743
25-04-2021,Car1,Third Party,Diesel,Automatic,57893.42,3,173680.26,35893.9204
25-04-2021,Car2,Third Party,Petrol,Automatic,37578.46,5,187892.3,24425.999
25-04-2021,Car3,Pre Book,Petrol,Manual,30261.6,4,121046.4,20577.888
25-04-2021,Car3,Direct Sale,Petrol,Automatic,25957.24,4,103828.96,17650.9232
25-04-2021,Car3,Pre Book,Petrol,Manual,28716.98,3,86150.94,21250.5652
26-04-2021,Car1,Direct Sale,Diesel,Automatic,19770.11,4,79080.44,13839.077
26-04-2021,Car2,Pre Book,Diesel,Manual,35009.59,4,140038.36,21705.9458
26-04-2021,Car2,Direct Sale,Petrol,Automatic,30752.2,1,30752.2,23064.15
26-04-2021,Car1,Pre Book,Petrol,Manual,15155.74,5,75778.7,9851.231
26-04-2021,Car2,Third Party,Petrol,Manual,24325.94,2,48651.88,14838.8234
27-04-2021,Car1,Third Party,Diesel,Automatic,65403.94,2,130807.88,45782.758
27-04-2021,Car2,Direct Sale,Diesel,Manual,23867.88,3,71603.64,16230.1584
27-04-2021,Car2,Third Party,Petrol,Manual,32542.27,3,97626.81,23430.4344
28-04-2021,Car2,Direct Sale,Petrol,Manual,65814.87,2,131629.74,41463.3681
28-04-2021,Car2,Third Party,Petrol,Manual,65019.56,3,195058.68,40962.3228
01-05-2021,Car1,Pre Book,Diesel,Automatic,71946.94,4,287787.76,53960.205
01-05-2021,Car3,Direct Sale,Diesel,Manual,17620.44,4,70481.76,10748.4684
01-05-2021,Car3,Pre Book,Diesel,Automatic,45920.98,1,45920.98,31685.4762
01-05-2021,Car1,Direct Sale,Diesel,Automatic,71612.06,3,214836.18,49412.3214
01-05-2021,Car2,Pre Book,Diesel,Manual,26116.31,5,130581.55,18803.7432
01-05-2021,Car1,Third Party,Petrol,Manual,67997.57,4,271990.28,48958.2504
01-05-2021,Car2,Direct Sale,Petrol,Automatic,19569.65,4,78278.6,12524.576
02-05-2021,Car1,Third Party,Diesel,Automatic,66164.38,5,330821.9,48961.6412
02-05-2021,Car1,Third Party,Diesel,Automatic,40754,1,40754,25267.48
02-05-2021,Car1,Pre Book,Diesel,Automatic,34394.37,4,137577.48,20636.622
02-05-2021,Car3,Direct Sale,Petrol,Manual,84956.47,3,254869.41,54372.1408
02-05-2021,Car1,Pre Book,Petrol,Manual,89909.47,3,269728.41,60239.3449
02-05-2021,Car1,Direct Sale,Petrol,Manual,82943.38,2,165886.76,55572.0646
03-05-2021,Car1,Third Party,Diesel,Manual,83219.65,1,83219.65,57421.5585
03-05-2021,Car2,Direct Sale,Petrol,Automatic,80605.77,1,80605.77,48363.462
04-05-2021,Car3,Third Party,Diesel,Automatic,27199.56,1,27199.56,16863.7272
04-05-2021,Car3,Third Party,Petrol,Automatic,47170.83,3,141512.49,33962.9976
04-05-2021,Car2,Third Party,Petrol,Manual,38353.65,5,191768.25,27614.628
04-05-2021,Car3,Pre Book,Petrol,Automatic,49080.24,2,98160.48,34356.168
05-05-2021,Car1,Direct Sale,Diesel,Manual,64354.12,2,128708.24,47622.0488
05-05-2021,Car3,Third Party,Diesel,Automatic,33995.43,1,33995.43,22436.9838
06-05-2021,Car2,Third Party,Diesel,Manual,88802.36,4,355209.44,60385.6048
06-05-2021,Car1,Direct Sale,Diesel,Manual,85017.83,3,255053.49,53561.2329
06-05-2021,Car3,Third Party,Petrol,Automatic,23790.29,5,118951.45,14274.174
06-05-2021,Car3,Pre Book,Petrol,Automatic,88150.74,1,88150.74,66113.055
06-05-2021,Car3,Pre Book,Petrol,Automatic,77321.19,5,386605.95,48712.3497
06-05-2021,Car2,Pre Book,Petrol,Manual,45410.38,2,90820.76,29062.6432
06-05-2021,Car3,Third Party,Petrol,Automatic,50349.13,2,100698.26,32726.9345
07-05-2021,Car1,Direct Sale,Diesel,Automatic,77999.83,2,155999.66,54599.881
07-05-2021,Car3,Pre Book,Diesel,Manual,30878.58,2,61757.16,20688.6486
07-05-2021,Car2,Pre Book,Diesel,Manual,23769.27,5,118846.35,15925.4109
07-05-2021,Car1,Third Party,Petrol,Manual,56778.04,3,170334.12,42015.7496
07-05-2021,Car3,Direct Sale,Petrol,Manual,82304.8,2,164609.6,57613.36
07-05-2021,Car2,Pre Book,Petrol,Automatic,15509.74,4,62038.96,10701.7206
08-05-2021,Car3,Pre Book,Diesel,Automatic,62131.98,2,124263.96,42871.0662
08-05-2021,Car1,Third Party,Diesel,Manual,16092.54,3,48277.62,11747.5542
08-05-2021,Car1,Direct Sale,Petrol,Automatic,16256.72,5,81283.6,11867.4056
08-05-2021,Car1,Third Party,Petrol,Automatic,63781.89,5,318909.45,47836.4175
08-05-2021,Car3,Third Party,Petrol,Manual,60326.95,2,120653.9,43435.404
08-05-2021,Car1,Third Party,Petrol,Automatic,68527.97,5,342639.85,47969.579
08-05-2021,Car2,Direct Sale,Petrol,Manual,78299.51,2,156599.02,55592.6521
08-05-2021,Car1,Pre Book,Petrol,Manual,70751.47,3,212254.41,45280.9408
09-05-2021,Car2,Third Party,Diesel,Manual,62619.73,5,313098.65,39450.4299
09-05-2021,Car1,Pre Book,Diesel,Automatic,82915.41,4,331661.64,62186.5575
09-05-2021,Car2,Third Party,Diesel,Automatic,67911.75,5,339558.75,42784.4025
09-05-2021,Car2,Third Party,Petrol,Automatic,84518.07,4,338072.28,51556.0227
09-05-2021,Car1,Third Party,Petrol,Manual,55439.53,3,166318.59,38253.2757
10-05-2021,Car3,Third Party,Diesel,Manual,15400.96,3,46202.88,10164.6336
10-05-2021,Car1,Third Party,Diesel,Automatic,56390.79,2,112781.58,38345.7372
10-05-2021,Car2,Pre Book,Diesel,Manual,80429.59,4,321718.36,55496.4171
10-05-2021,Car1,Pre Book,Diesel,Manual,85212.23,1,85212.23,52831.5826
10-05-2021,Car1,Third Party,Petrol,Automatic,77352.58,1,77352.58,50279.177
10-05-2021,Car1,Third Party,Petrol,Manual,16576.58,5,82882.9,10774.777
10-05-2021,Car3,Third Party,Petrol,Automatic,54741.09,5,273705.45,37223.9412
10-05-2021,Car1,Third Party,Petrol,Manual,32480.46,3,97441.38,20137.8852
10-05-2021,Car3,Third Party,Petrol,Manual,35588,1,35588,22064.56
11-05-2021,Car2,Pre Book,Diesel,Automatic,87491.06,4,349964.24,52494.636
11-05-2021,Car3,Direct Sale,Diesel,Automatic,46402.14,1,46402.14,31089.4338
11-05-2021,Car2,Pre Book,Diesel,Automatic,32986.5,3,98959.5,24080.145
11-05-2021,Car2,Pre Book,Petrol,Automatic,40881.28,1,40881.28,28208.0832
11-05-2021,Car1,Direct Sale,Petrol,Manual,78281.63,5,391408.15,57928.4062
11-05-2021,Car3,Direct Sale,Petrol,Automatic,82346.64,4,329386.56,57642.648
12-05-2021,Car3,Direct Sale,Diesel,Manual,32437.95,4,129751.8,21733.4265
12-05-2021,Car3,Third Party,Diesel,Manual,30304.83,1,30304.83,21213.381
12-05-2021,Car2,Pre Book,Diesel,Automatic,79209.94,2,158419.88,52278.5604
12-05-2021,Car2,Direct Sale,Petrol,Automatic,76944.92,2,153889.84,46166.952
12-05-2021,Car1,Pre Book,Petrol,Manual,83460.06,5,417300.3,60925.8438
13-05-2021,Car1,Third Party,Diesel,Manual,31329.67,4,125318.68,22244.0657
13-05-2021,Car2,Pre Book,Diesel,Automatic,44043.45,1,44043.45,28187.808
13-05-2021,Car2,Direct Sale,Diesel,Automatic,59077.28,5,295386.4,44307.96
13-05-2021,Car1,Direct Sale,Petrol,Manual,17920.35,3,53761.05,11827.431
13-05-2021,Car1,Third Party,Petrol,Manual,16473.86,2,32947.72,10049.0546
13-05-2021,Car3,Third Party,Petrol,Manual,40623.08,5,203115.4,25592.5404
14-05-2021,Car1,Third Party,Diesel,Automatic,32699.75,3,98099.25,20273.845
14-05-2021,Car2,Direct Sale,Diesel,Manual,74115.07,3,222345.21,45210.1927
14-05-2021,Car1,Pre Book,Petrol,Automatic,59951.98,5,299759.9,40167.8266
14-05-2021,Car2,Pre Book,Petrol,Manual,88714.51,4,354858.04,65648.7374
15-05-2021,Car2,Pre Book,Diesel,Automatic,43366.84,2,86733.68,26453.7724
15-05-2021,Car1,Direct Sale,Petrol,Automatic,50214.42,4,200857.68,34145.8056
15-05-2021,Car3,Pre Book,Petrol,Manual,51608.82,2,103217.64,38190.5268
15-05-2021,Car1,Direct Sale,Petrol,Automatic,15681.53,4,62726.12,10820.2557
16-05-2021,Car2,Third Party,Diesel,Manual,28587.89,2,57175.78,19439.7652
16-05-2021,Car1,Direct Sale,Petrol,Manual,58576.13,1,58576.13,37488.7232
16-05-2021,Car1,Third Party,Petrol,Automatic,59246.09,5,296230.45,38509.9585
16-05-2021,Car2,Pre Book,Petrol,Manual,57466.13,2,114932.26,41950.2749
16-05-2021,Car1,Pre Book,Petrol,Automatic,61645.26,1,61645.26,41918.7768
16-05-2021,Car3,Direct Sale,Petrol,Automatic,39714.78,4,158859.12,28594.6416
16-05-2021,Car1,Direct Sale,Petrol,Automatic,21145.38,5,105726.9,15436.1274
16-05-2021,Car1,Pre Book,Petrol,Automatic,56452.79,1,56452.79,36694.3135
17-05-2021,Car1,Pre Book,Diesel,Manual,45491.76,5,227458.8,30934.3968
17-05-2021,Car3,Third Party,Diesel,Automatic,87755.58,4,351022.32,53530.9038
17-05-2021,Car3,Third Party,Diesel,Automatic,60778.2,2,121556.4,41936.958
17-05-2021,Car2,Third Party,Petrol,Automatic,57771.52,2,115543.04,42750.9248
17-05-2021,Car1,Third Party,Petrol,Manual,55847.32,5,279236.6,33508.392
18-05-2021,Car1,Pre Book,Diesel,Manual,76059.43,4,304237.72,54762.7896
18-05-2021,Car1,Third Party,Diesel,Manual,72656.03,2,145312.06,47226.4195
18-05-2021,Car1,Third Party,Diesel,Manual,69564.69,4,278258.76,47999.6361
18-05-2021,Car3,Third Party,Diesel,Automatic,22919.37,5,114596.85,15585.1716
18-05-2021,Car1,Direct Sale,Petrol,Manual,76297.9,5,381489.5,51882.572
18-05-2021,Car3,Pre Book,Petrol,Automatic,59107.02,2,118214.04,39010.6332
18-05-2021,Car1,Direct Sale,Petrol,Automatic,24421.17,2,48842.34,17827.4541
18-05-2021,Car2,Third Party,Petrol,Automatic,38682.99,1,38682.99,27078.093
19-05-2021,Car1,Pre Book,Diesel,Manual,44454.81,3,133364.43,31562.9151
19-05-2021,Car2,Direct Sale,Petrol,Automatic,48508.78,2,97017.56,31045.6192
19-05-2021,Car3,Direct Sale,Petrol,Automatic,39761.7,2,79523.4,24254.637
20-05-2021,Car2,Pre Book,Diesel,Manual,43709.91,2,87419.82,26663.0451
20-05-2021,Car1,Third Party,Petrol,Manual,44407.02,3,133221.06,27088.2822
20-05-2021,Car1,Pre Book,Petrol,Manual,73259.88,3,219779.64,48351.5208
20-05-2021,Car1,Third Party,Petrol,Manual,49173.72,3,147521.16,35896.8156
21-05-2021,Car3,Third Party,Diesel,Automatic,59457.82,1,59457.82,37458.4266
21-05-2021,Car1,Direct Sale,Diesel,Manual,32606.58,3,97819.74,22498.5402
21-05-2021,Car2,Direct Sale,Diesel,Manual,24703.55,2,49407.1,17786.556
21-05-2021,Car3,Third Party,Diesel,Manual,28902.96,5,144514.8,18208.8648
21-05-2021,Car1,Pre Book,Petrol,Automatic,21533.2,2,43066.4,14211.912
22-05-2021,Car1,Direct Sale,Diesel,Automatic,15535.66,2,31071.32,10408.8922
22-05-2021,Car2,Third Party,Diesel,Automatic,17363.48,5,86817.4,12675.3404
22-05-2021,Car1,Direct Sale,Diesel,Manual,16586.24,3,49758.72,10449.3312
22-05-2021,Car1,Direct Sale,Petrol,Manual,21205.05,3,63615.15,12935.0805
22-05-2021,Car3,Third Party,Petrol,Manual,46111.92,2,92223.84,28128.2712
23-05-2021,Car3,Direct Sale,Diesel,Manual,35814.21,4,143256.84,23279.2365
23-05-2021,Car2,Direct Sale,Petrol,Manual,63623.85,5,318119.25,43900.4565
23-05-2021,Car1,Pre Book,Petrol,Automatic,34599.98,5,172999.9,24219.986
23-05-2021,Car1,Direct Sale,Petrol,Automatic,58469.75,2,116939.5,41513.5225
23-05-2021,Car2,Direct Sale,Petrol,Manual,20204.56,5,101022.8,13335.0096
23-05-2021,Car1,Third Party,Petrol,Automatic,39471.16,2,78942.32,28813.9468
24-05-2021,Car2,Direct Sale,Diesel,Automatic,38022.92,5,190114.6,23954.4396
24-05-2021,Car2,Third Party,Petrol,Automatic,75448.42,5,377242.1,52059.4098
